Key,year,quarter,CentroidX,CentroidY,Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_,Crime_Count,Quarterly_Fire_Count
Caserne 66 Grid2_1,2017,4,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,44.0,146
Caserne 66 Grid2_1,2018,1,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,38.0,178
Caserne 66 Grid2_1,2018,2,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,41.0,173
Caserne 66 Grid2_1,2018,3,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,32.0,183
Caserne 66 Grid2_1,2018,4,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,45.0,141
Caserne 66 Grid2_1,2019,1,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,42.0,118
Caserne 66 Grid2_1,2019,2,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,53.0,160
Caserne 66 Grid2_1,2019,3,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,53.0,127
Caserne 66 Grid2_1,2019,4,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,54.0,122
Caserne 66 Grid2_1,2020,1,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,38.0,117
Caserne 66 Grid2_1,2020,2,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,21.0,57
Caserne 66 Grid2_1,2020,3,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,40.0,118
Caserne 66 Grid2_1,2020,4,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,59.0,129
Caserne 66 Grid2_1,2021,1,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,32.0,113
Caserne 66 Grid2_1,2021,2,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,40.0,155
Caserne 66 Grid2_1,2021,3,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,55.0,181
Caserne 66 Grid2_1,2021,4,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,29.0,120
Caserne 66 Grid2_1,2022,1,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,29.0,112
Caserne 66 Grid2_1,2022,2,-73.575968,45.453822,14651.8972222222,464.861111111111,100.0,75.9805555555556,285.416666666667,462.638888888889,47.0,134
Caserne 66 Grid2_2,2015,1,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,43.0,81
Caserne 66 Grid2_2,2015,2,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,53.0,83
Caserne 66 Grid2_2,2015,3,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,36.0,115
Caserne 66 Grid2_2,2015,4,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,37.0,89
Caserne 66 Grid2_2,2016,1,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,27.0,97
Caserne 66 Grid2_2,2016,2,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,25.0,102
Caserne 66 Grid2_2,2016,3,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,36.0,69
Caserne 66 Grid2_2,2016,4,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,28.0,101
Caserne 66 Grid2_2,2017,1,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,21.0,84
Caserne 66 Grid2_2,2017,2,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,38.0,86
Caserne 66 Grid2_2,2017,3,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,20.0,90
Caserne 66 Grid2_2,2017,4,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,24.0,88
Caserne 66 Grid2_2,2018,1,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,10.0,90
Caserne 66 Grid2_2,2018,2,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,25.0,101
Caserne 66 Grid2_2,2018,3,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,20.0,74
Caserne 66 Grid2_2,2018,4,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,16.0,66
Caserne 66 Grid2_2,2019,1,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,17.0,71
Caserne 66 Grid2_2,2019,2,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,16.0,69
Caserne 66 Grid2_2,2019,3,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,34.0,83
Caserne 66 Grid2_2,2019,4,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,20.0,61
Caserne 66 Grid2_2,2020,1,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,17.0,72
Caserne 66 Grid2_2,2020,2,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,12.0,21
Caserne 66 Grid2_2,2020,3,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,15.0,92
Caserne 66 Grid2_2,2020,4,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,22.0,88
Caserne 66 Grid2_2,2021,1,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,4.0,83
Caserne 66 Grid2_2,2021,2,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,12.0,81
Caserne 66 Grid2_2,2021,3,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,20.0,106
Caserne 66 Grid2_2,2021,4,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,15.0,79
Caserne 66 Grid2_2,2022,1,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,21.0,87
Caserne 66 Grid2_2,2022,2,-73.575968,45.453822,13736.8,448.04347826087,100.0,72.9434782608696,265.652173913043,443.04347826087,24.0,69
Caserne 66 Grid2_3,2015,1,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,6
Caserne 66 Grid2_3,2015,2,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,2
Caserne 66 Grid2_3,2015,3,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,3.0,7
Caserne 66 Grid2_3,2015,4,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,4.0,3
Caserne 66 Grid2_3,2016,1,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,3
Caserne 66 Grid2_3,2016,2,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,4
Caserne 66 Grid2_3,2016,3,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,5.0,5
Caserne 66 Grid2_3,2016,4,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,2.0,3
Caserne 66 Grid2_3,2017,1,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,6
Caserne 66 Grid2_3,2017,2,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,2.0,2
Caserne 66 Grid2_3,2017,3,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,2
Caserne 66 Grid2_3,2017,4,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,6
Caserne 66 Grid2_3,2018,1,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,2.0,3
Caserne 66 Grid2_3,2018,2,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,3.0,2
Caserne 66 Grid2_3,2018,3,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,5
Caserne 66 Grid2_3,2018,4,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,3.0,5
Caserne 66 Grid2_3,2019,1,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,2
Caserne 66 Grid2_3,2019,2,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,2
Caserne 66 Grid2_3,2019,3,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,1
Caserne 66 Grid2_3,2019,4,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,5
Caserne 66 Grid2_3,2020,1,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,4
Caserne 66 Grid2_3,2020,2,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,3
Caserne 66 Grid2_3,2020,3,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,4
Caserne 66 Grid2_3,2020,4,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,3
Caserne 66 Grid2_3,2021,1,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,3
Caserne 66 Grid2_3,2021,2,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,4
Caserne 66 Grid2_3,2021,3,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,5
Caserne 66 Grid2_3,2021,4,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,1.0,4
Caserne 66 Grid2_3,2022,1,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,4
Caserne 66 Grid2_3,2022,2,-73.575968,45.453822,9229.14,433.0,100.0,72.22,247.0,418.0,0.0,5
Caserne 67 Grid0_0,2015,1,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,2
Caserne 67 Grid0_0,2015,2,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,1.0,2
Caserne 67 Grid0_0,2015,3,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,2
Caserne 67 Grid0_0,2015,4,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,2.0,1
Caserne 67 Grid0_0,2016,2,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,3
Caserne 67 Grid0_0,2016,3,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,1.0,2
Caserne 67 Grid0_0,2016,4,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,1
Caserne 67 Grid0_0,2017,2,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,4.0,1
Caserne 67 Grid0_0,2017,3,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,1.0,3
Caserne 67 Grid0_0,2018,1,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,1
Caserne 67 Grid0_0,2018,2,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,1
Caserne 67 Grid0_0,2018,3,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,1
Caserne 67 Grid0_0,2018,4,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,1
Caserne 67 Grid0_0,2019,2,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,2
Caserne 67 Grid0_0,2020,1,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,1
Caserne 67 Grid0_0,2020,2,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,2
Caserne 67 Grid0_0,2021,1,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,2
Caserne 67 Grid0_0,2021,2,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,1
Caserne 67 Grid0_0,2021,4,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,2.0,2
Caserne 67 Grid0_0,2022,1,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,0.0,1
Caserne 67 Grid0_0,2022,2,-73.54816,45.46033,6432.575,818.75,100.0,71.05,490.0,818.75,1.0,2
Caserne 67 Grid0_1,2015,1,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,0.0,9
Caserne 67 Grid0_1,2015,2,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,6.0,27
Caserne 67 Grid0_1,2015,3,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,14.0,19
Caserne 67 Grid0_1,2015,4,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,5.0,14
Caserne 67 Grid0_1,2016,1,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,10.0,14
Caserne 67 Grid0_1,2016,2,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,6.0,11
Caserne 67 Grid0_1,2016,3,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,25.0,20
Caserne 67 Grid0_1,2016,4,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,4.0,23
Caserne 67 Grid0_1,2017,1,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,8.0,13
Caserne 67 Grid0_1,2017,2,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,13.0,15
Caserne 67 Grid0_1,2017,3,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,13.0,12
Caserne 67 Grid0_1,2017,4,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,6.0,14
Caserne 67 Grid0_1,2018,1,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,3.0,16
Caserne 67 Grid0_1,2018,2,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,2.0,12
Caserne 67 Grid0_1,2018,3,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,10.0,19
Caserne 67 Grid0_1,2018,4,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,6.0,10
Caserne 67 Grid0_1,2019,1,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,2.0,19
Caserne 67 Grid0_1,2019,2,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,5.0,16
Caserne 67 Grid0_1,2019,3,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,2.0,18
Caserne 67 Grid0_1,2019,4,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,1.0,15
Caserne 67 Grid0_1,2020,1,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,2.0,12
Caserne 67 Grid0_1,2020,2,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,6.0,7
Caserne 67 Grid0_1,2020,3,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,7.0,14
Caserne 67 Grid0_1,2020,4,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,1.0,13
Caserne 67 Grid0_1,2021,1,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,3.0,14
Caserne 67 Grid0_1,2021,2,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,4.0,8
Caserne 67 Grid0_1,2021,3,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,6.0,15
Caserne 67 Grid0_1,2021,4,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,3.0,9
Caserne 67 Grid0_1,2022,1,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,2.0,16
Caserne 67 Grid0_1,2022,2,-73.54816,45.46033,6295.61111111111,1065.55555555556,100.0,72.6333333333333,603.333333333333,1069.44444444444,8.0,13
Caserne 67 Grid0_2,2015,1,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,10.0,35
Caserne 67 Grid0_2,2015,2,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,7.0,29
Caserne 67 Grid0_2,2015,3,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,1.0,26
Caserne 67 Grid0_2,2015,4,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,1.0,36
Caserne 67 Grid0_2,2016,1,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,0.0,30
Caserne 67 Grid0_2,2016,2,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,0.0,32
Caserne 67 Grid0_2,2016,3,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,4.0,31
Caserne 67 Grid0_2,2016,4,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,3.0,20
Caserne 67 Grid0_2,2017,1,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,3.0,28
Caserne 67 Grid0_2,2017,2,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,7.0,30
Caserne 67 Grid0_2,2017,3,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,6.0,30
Caserne 67 Grid0_2,2017,4,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,2.0,32
Caserne 67 Grid0_2,2018,1,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,2.0,21
Caserne 67 Grid0_2,2018,2,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,1.0,14
Caserne 67 Grid0_2,2018,3,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,0.0,25
Caserne 67 Grid0_2,2018,4,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,0.0,20
Caserne 67 Grid0_2,2019,1,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,1.0,21
Caserne 67 Grid0_2,2019,2,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,3.0,21
Caserne 67 Grid0_2,2019,3,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,0.0,19
Caserne 67 Grid0_2,2019,4,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,3.0,22
Caserne 67 Grid0_2,2020,1,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,1.0,20
Caserne 67 Grid0_2,2020,2,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,0.0,3
Caserne 67 Grid0_2,2020,3,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,3.0,20
Caserne 67 Grid0_2,2020,4,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,2.0,16
Caserne 67 Grid0_2,2021,1,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,0.0,25
Caserne 67 Grid0_2,2021,2,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,1.0,22
Caserne 67 Grid0_2,2021,3,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,3.0,24
Caserne 67 Grid0_2,2021,4,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,5.0,29
Caserne 67 Grid0_2,2022,1,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,3.0,22
Caserne 67 Grid0_2,2022,2,-73.54816,45.46033,7000.35,2372.5,100.0,65.65,1347.5,2425.0,0.0,23
Caserne 67 Grid0_3,2015,2,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,2
Caserne 67 Grid0_3,2015,4,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,2.0,1
Caserne 67 Grid0_3,2016,1,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,1.0,2
Caserne 67 Grid0_3,2016,2,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,1.0,2
Caserne 67 Grid0_3,2016,3,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,2
Caserne 67 Grid0_3,2016,4,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,2.0,1
Caserne 67 Grid0_3,2017,1,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,1.0,1
Caserne 67 Grid0_3,2017,2,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,2
Caserne 67 Grid0_3,2017,3,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,1
Caserne 67 Grid0_3,2018,2,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,1
Caserne 67 Grid0_3,2018,3,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,2.0,1
Caserne 67 Grid0_3,2019,1,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,1.0,1
Caserne 67 Grid0_3,2019,2,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,4.0,1
Caserne 67 Grid0_3,2019,3,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,1
Caserne 67 Grid0_3,2019,4,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,1
Caserne 67 Grid0_3,2020,3,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,1.0,4
Caserne 67 Grid0_3,2021,1,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,1
Caserne 67 Grid0_3,2021,2,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,1
Caserne 67 Grid0_3,2021,3,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,1.0,3
Caserne 67 Grid0_3,2021,4,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,2.0,1
Caserne 67 Grid0_3,2022,1,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,0.0,1
Caserne 67 Grid0_3,2022,2,-73.54816,45.46033,4038.9,3770.0,100.0,66.5,2120.0,3840.0,1.0,1
Caserne 67 Grid1_0,2015,1,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,3.0,48
Caserne 67 Grid1_0,2015,2,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,2.0,43
Caserne 67 Grid1_0,2015,3,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,1.0,40
Caserne 67 Grid1_0,2015,4,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,8.0,33
Caserne 67 Grid1_0,2016,1,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,7.0,30
Caserne 67 Grid1_0,2016,2,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,4.0,33
Caserne 67 Grid1_0,2016,3,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,7.0,34
Caserne 67 Grid1_0,2016,4,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,5.0,46
Caserne 67 Grid1_0,2017,1,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,2.0,31
Caserne 67 Grid1_0,2017,2,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,6.0,40
Caserne 67 Grid1_0,2017,3,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,8.0,41
Caserne 67 Grid1_0,2017,4,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,3.0,39
Caserne 67 Grid1_0,2018,1,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,1.0,41
Caserne 67 Grid1_0,2018,2,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,7.0,42
Caserne 67 Grid1_0,2018,3,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,9.0,36
Caserne 67 Grid1_0,2018,4,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,4.0,32
Caserne 67 Grid1_0,2019,1,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,4.0,35
Caserne 67 Grid1_0,2019,2,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,3.0,31
Caserne 67 Grid1_0,2019,3,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,4.0,27
Caserne 67 Grid1_0,2019,4,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,9.0,27
Caserne 67 Grid1_0,2020,1,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,1.0,33
Caserne 67 Grid1_0,2020,2,-73.54816,45.46033,5865.38,1217.0,100.0,69.38,710.0,1215.0,2.0,10
